"source","listing_no","url","writer_type","agency","region_depth1","region_depth2","region_depth3","address","latitude","longitude","title","deposit_manwon","rent_manwon","maintenance_manwon","total_monthly_manwon","room_type","room_count","area_m2","floor","approval_date","image_1","image_2","crawl_note"
"daangn","3215067","https://realty.daangn.com/articles/3215067","BROKER","","경기도","수원시 팔달구","우만2동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.25504145296099","127.06039562956","분리형 원룸 300만원/38만원 - 망포역 10분","300","38","7","45","SPLIT_ONE_ROOM","","22.00","2.0","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3215067/01KMYY3NAJ99X13GZ7Z4AHW746.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3215067/01KMYY3NNX6XMS3E45SZ77FJJE.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3260259","https://realty.daangn.com/articles/3260259","BROKER","","경기도","수원시 팔달구","우만2동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.25988618730999","127.0591625332","분리형 원룸 500만원/38만원 - 삼성전자 정문 동문 3분","500","38","8","46","SPLIT_ONE_ROOM","","23.00","2.0","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3260259/01KNG8ZJB0E05HJ3ZPBJHJF7TF.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3260259/01KNG8ZJJPYEGV7S8JEKC3K812.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3591871","https://realty.daangn.com/articles/3591871","BROKER","","경기도","수원시 팔달구","우만2동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.255740473696","127.06185545141001","분리형 원룸 300만원/40만원 - 영통역자차5분","300","40","7","47","SPLIT_ONE_ROOM","","21.00","2.0","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3591871/01KS1MME48TA2C7RBQ1SM8YZ2N.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3591871/01KS1MMEDGH13BDZFCHSBNR5Q9.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3437972","https://realty.daangn.com/articles/3437972","BROKER","","경기도","수원시 팔달구","우만2동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.259623701087","127.05865703635","분리형 원룸 500만원/40만원 - 삼성전자 정문 동문 3분","500","40","7","47","SPLIT_ONE_ROOM","","23.00","0.5","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3437972/01KQKACA12JNP06MA52ARSCS4J.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3437972/01KQKACA7AWMZ8ZYN3XP7H9DC3.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3304547","https://realty.daangn.com/articles/3304547","BROKER","","경기도","수원시 팔달구","우만2동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.25494813982799","127.06231419161999","오픈형 원룸 300만원/40만원 - 영통역 도보권","300","40","7","47","OPEN_ONE_ROOM","","21.48","8.0","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3304547/01KRAMYYZMPW3434KFDRWJ03ZQ.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3304547/01KRAMYZFK54K8PR60BHB43D9D.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3591670","https://realty.daangn.com/articles/3591670","BROKER","","경기도","수원시 팔달구","우만2동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.258032886029","127.05976885385002","분리형 원룸 200만원/40만원 - 테라타워앞,보증금저렴한 양창,밝고환한","200","40","7","47","SPLIT_ONE_ROOM","","23.10","3.0","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3591670/01KS1KNHRRENA46WCZM97WKYED.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3591670/01KS1KNJ512G7JBKNW9TNH9ZYJ.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3611712","https://realty.daangn.com/articles/3611712","BROKER","","경기도","수원시 팔달구","우만2동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.25475905366599","127.05969017719","오픈형 원룸 300만원/40만원 - 망포역 도보15분, 영통역 도보 20분","300","40","7","47","OPEN_ONE_ROOM","","19.83","2.0","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3611712/01KS77ER1NJENE8P4KXXSMDREY.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3611712/01KS77ER7ZC9MGSY58PYTA349Y.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3351456","https://realty.daangn.com/articles/3351456","BROKER","","경기도","수원시 팔달구","우만2동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.25935582379","127.05849417923","오피스텔 500만원/40만원 - 삼성전자 정문 동문 3분","500","40","7.5","47.5","OFFICETEL","","25.00","6.0","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3351456/01KPAXTSGGEK4VSRFVKDPB77QK.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3351456/01KPAXTSR2A24N02SB2EBQ2ENX.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3574260","https://realty.daangn.com/articles/3574260","BROKER","","경기도","수원시 팔달구","우만2동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.25469252072499","127.06000622824999","오픈형 원룸 300만원/40만원 - 테라타워근처,올화이트톤깨끗한방♡탁트인뷰","300","40","7.7","47.7","OPEN_ONE_ROOM","","19.80","3.0","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3574260/01KRWGAAEGHGV6SGT6PGW4ZXNM.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3574260/01KRWGAAQ73ZDVQEKB5EB432T9.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3535573","https://realty.daangn.com/articles/3535573","BROKER","","경기도","수원시 팔달구","우만2동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.261248116954995","127.06037376607001","오픈형 원룸 300만원/42만원 - 삼성전자 도보권","300","42","7.5","49.5","OPEN_ONE_ROOM","","21.15","4.0","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3535573/01KRDRPPDVN1QDX34NYNY81DQH.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3535573/01KRDRPPNK2297CP90FVQCZC61.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3301958","https://realty.daangn.com/articles/3301958","BROKER","믿고 맡기는 망포동해피부동산 따끈따끈한 매물 소개합니다","경기도","수원시 팔달구","우만2동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.261017975715994","127.06026159598","오픈형 원룸 500만원/42만원 - 영통역26분거리","500","42","7.7","49.7","OPEN_ONE_ROOM","","20.00","3.0","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3301958/01KNV0DDWGGS7ZKXWN0FYQG72H.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3301958/01KNV0DE85A0M5XF167RCRNRPB.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3445293","https://realty.daangn.com/articles/3445293","BROKER","","경기도","수원시 팔달구","우만2동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.26447450817899","127.06083208193002","분리형 원룸 300만원/42만원 - 삼성전기 도보권","300","42","8","50","SPLIT_ONE_ROOM","","20.82","7.0","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3445293/01KQBT7N50ZC3TJE8E8A4J04ZR.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3445293/01KQBT7NCW8HE8WBZWQGE7ZCVY.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3610560","https://realty.daangn.com/articles/3610560","BROKER","","경기도","수원시 팔달구","우만2동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.25481423616498","127.05960271215","오픈형 원룸 200만원/42만원 - 테라타워근처,큰방 탁트인뷰","200","42","8","50","OPEN_ONE_ROOM","","23.10","6.0","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3610560/01KS72QFVPPFR997WFKD476RCW.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3610560/01KS72QG7JZDJZB6E1HEE7BWZ5.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3294597","https://realty.daangn.com/articles/3294597","BROKER","","경기도","수원시 팔달구","우만2동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.26094721018198","127.06000123218","분리형 원룸 500만원/45만원 - 삼성전자 도보권","500","45","7.5","52.5","SPLIT_ONE_ROOM","","21.48","2.0","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3294597/01KNRNTJ2VD46NGKG0S9F491KC.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3294597/01KNRNTJDXH2E3KD5WE8CGPS9R.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3602837","https://realty.daangn.com/articles/3602837","BROKER","","경기도","수원시 팔달구","우만2동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.257209731507984","127.0604864594","분리형 원룸 500만원/48만원 - 수원 삼성전자 도보 10분","500","48","7","55","SPLIT_ONE_ROOM","","19.83","6.0","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3602837/01KS4KX2RM03SWYNKJTZKW2HWG.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3602837/01KS4KX3193GKGKYM8VQ5MVSBR.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3181472","https://realty.daangn.com/articles/3181472","BROKER","","경기도","수원시 팔달구","우만2동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.264549309041","127.06070614033","분리형 원룸 300만원/47만원 - 삼성전기 도보권","300","47","8.8","55.8","SPLIT_ONE_ROOM","","23.14","2.0","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3181472/01KNH21FCKNMPYKQ6TG0HKH6QJ.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3181472/01KNH21FQN3VE8418NXQB1YZ0S.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3555379","https://realty.daangn.com/articles/3555379","BROKER","","경기도","수원시 팔달구","우만2동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.270951099406005","127.05177598330002","투룸이상 1,000만원/55만원 - 영통경찰서  주변","1000","55","2","57","TWO_ROOM","","49.60","2.0","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3555379/01KS16QENRBBKKDJCCF831QRY8.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3555379/01KS16QEYF6P5GH9QSSD2WQAR2.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3577495","https://realty.daangn.com/articles/3577495","BROKER","","경기도","수원시 팔달구","우만2동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.26083664240899","127.06027087774","분리형 원룸 500만원/50만원 - 삼성sds도보5분,큰원룸 ♡깨끗한화이트톤 세련된고퀄리티","500","50","7.5","57.5","SPLIT_ONE_ROOM","","23.10","7.0","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3577495/01KRWXW8399GT0FHTET5Y1R14X.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3577495/01KRWXW8JAV17HWF6NMX5MQN54.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3602291","https://realty.daangn.com/articles/3602291","BROKER","","경기도","수원시 팔달구","우만2동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.266993021397006","127.04707255581","분리형 원룸 1,000만원/50만원 - 삼성전기 도보권","1000","50","8","58","SPLIT_ONE_ROOM","","26.44","1.0","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3602291/01KS4J14R5TDH8JS8K7N2G97QF.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3602291/01KS4J151JPK23QTSF3HPPDYWB.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3577649","https://realty.daangn.com/articles/3577649","BROKER","","경기도","수원시 팔달구","우만2동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.260893039150986","127.06014611557","분리형 원룸 500만원/55만원 - 삼성sds도보5분,넓은개인테라스있는 세련된분리형원룸","500","55","7.5","62.5","SPLIT_ONE_ROOM","","26.40","7.0","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3577649/01KRWYF8JY90Z4QBHPCB60GPKP.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3577649/01KRWYF8V70PB6FVEPFFZWHV8T.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3593762","https://realty.daangn.com/articles/3593762","BROKER","","경기도","수원시 팔달구","우만2동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.26083664240899","127.06027087774","분리형 원룸 500만원/55만원 - 경기도 수원시 영통구","500","55","7.5","62.5","SPLIT_ONE_ROOM","","23.14","7.0","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3593762/01KS1XBVM1GF6XDE9H3PFSTDYM.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3593762/01KS1XBVW3SM5EMP557ZBFREXY.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3608491","https://realty.daangn.com/articles/3608491","BROKER","","경기도","수원시 팔달구","우만2동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.260893039150986","127.06014611557","분리형 원룸 500만원/55만원 - 수원삼성전자 도보 10분, 영통 현대테라타워 도보 5분","500","55","7.5","62.5","SPLIT_ONE_ROOM","","20.00","7.0","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3608491/01KS6RTEE4EY4384DSX2NXH9N0.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3608491/01KS6RTEQAZ5TKSYGPV6X70M55.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3590984","https://realty.daangn.com/articles/3590984","BROKER","","경기도","수원시 팔달구","우만2동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.263609089208","127.04886301678002","분리형 원룸 1,000만원/58만원 - 삼성전자 도보권!!!","1000","58","8","66","SPLIT_ONE_ROOM","","33.05","","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3590984/01KS1GH533RKFVQYW4TX1Y1STA.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3590984/01KS1GH59CXMD7P1D10NQRPM4T.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3467575","https://realty.daangn.com/articles/3467575","BROKER","","경기도","수원시 영통구","원천동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.267164222968006","127.06541812553002","분리형 원룸 200만원/25만원 - 신광교클라우드시티인접,흥덕IT밸리,스마트윙,광교더퍼스트","200","25","4.3","29.3","SPLIT_ONE_ROOM","","23.14","0.5","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3467575/01KS42NZW0DEST5GHD67FPR21R.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3467575/01KS42P035EGB9R8M3F8Y2164C.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3558011","https://realty.daangn.com/articles/3558011","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.27895347820701","127.04445937229002","오픈형 원룸 80만원/25만원 - 길건너면 아주대정문 저렴한 풀옵션 원룸","80","25","4.5","29.5","OPEN_ONE_ROOM","","11.13","2.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3558011/01KRZ8DM3M33RY3AVSVGVHZBEX.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3558011/01KRZ8DMC6YXEJ6MRTRZKB72D6.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3449342","https://realty.daangn.com/articles/3449342","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.25875682185801","127.05888350375001","분리형 원룸 2,000만원/23만원 - 삼성sds 도보2분","2000","23","7","30","SPLIT_ONE_ROOM","","23.00","3.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3449342/01KQC9MWGMAT0J90QQPK6R9Z8G.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3449342/01KQC9MWSJ9D755FAYPDZYZHM0.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3534381","https://realty.daangn.com/articles/3534381","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.263846900306994","127.04789097741002","투룸이상 300만원/30만원 - 매탄공원근방 즉시입주 방2개","300","30","3","33","TWO_ROOM","","42.98","0.5","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3534381/01KRDKTQMJ8BC10DVQDWG6H38Y.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3534381/01KRDKTQW55QQGCX6Z78ZNX2EF.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3467603","https://realty.daangn.com/articles/3467603","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.267164222968006","127.06541812553002","오픈형 원룸 200만원/30만원 - 경기도 수원시 영통구","200","30","4.3","34.3","OPEN_ONE_ROOM","","23.14","1.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3467603/01KS42PHHT82F72WE6945MRBS6.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3467603/01KS42PHRDT8H7070WS84YTJ2T.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3574883","https://realty.daangn.com/articles/3574883","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.259780596999995","127.06537531000001","오픈형 원룸 300만원/30만원 - 영통역 14분 거리","300","30","7","37","OPEN_ONE_ROOM","","19.90","0.5","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3574883/01KRWKXAF4SXT6R6MR3Y49K0AC.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3574883/01KRWKXAX4JKP5Q8WF0XYRFYTB.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3575177","https://realty.daangn.com/articles/3575177","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.259780598042994","127.06537535772","오픈형 원룸 300만원/30만원 - 영통역 14분 거리","300","30","7","37","OPEN_ONE_ROOM","","19.90","0.5","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3575177/01KRWN6MJCN6523XDMYPWKV7K8.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3575177/01KRWN6N29H1FZ90XR71FV31HK.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3534259","https://realty.daangn.com/articles/3534259","BROKER","","경기도","수원시 영통구","원천동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.26181987799901","127.04760905548","분리형 원룸 500만원/30만원 - 경기도 수원시 영통구","500","30","7","37","SPLIT_ONE_ROOM","","18.18","2.0","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3534259/01KRDKC3BRRENPN4KM6AWD7EBA.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3534259/01KRDKC3K9KSQDQDZKSBK09P1Z.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3508815","https://realty.daangn.com/articles/3508815","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.260871452066006","127.06185185272999","분리형 원룸 3,000만원/30만원 - 삼성 동문 5분","3000","30","10","40","SPLIT_ONE_ROOM","","25.00","2.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3508815/01KR3BGH07Z4797JX7TBRXQ3AM.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3508815/01KR3BGH82VF8EXCB2ZXXYS72Y.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3568103","https://realty.daangn.com/articles/3568103","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.266494104366004","127.0628734261","분리형 원룸 1,000만원/33만원 - 흥덕IT밸리,영통역,광교,삼성인접","1000","33","7","40","SPLIT_ONE_ROOM","","29.75","","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3568103/01KS42Q6GZ54VQQAR7BP0S60EK.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3568103/01KS42Q6SGJSGKDB3623B3HW26.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3524915","https://realty.daangn.com/articles/3524915","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.263643993106","127.06478888123002","분리형 원룸 300만원/33만원 - 흥덕IT밸리,영통역,광교,삼성인접","300","33","7","40","SPLIT_ONE_ROOM","","23.14","6.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3524915/01KS42QVKQ2G0PFX0075KV84XW.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3524915/01KS42QVTFC9RTANQD95175CD0.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3585119","https://realty.daangn.com/articles/3585119","BROKER","","경기도","수원시 영통구","원천동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.27398314596197","127.05016068110999","오픈형 원룸 500만원/35만원 - 포돌이 확인 수원정보과학고 도보 3분거리 분리형 원룸","500","35","5","40","OPEN_ONE_ROOM","","20.60","1.0","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3585119/01KRZBD26G84JVP5YR14H42Q0J.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3585119/01KRZBD2E8GQ765J8ZZWG60715.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3582186","https://realty.daangn.com/articles/3582186","BROKER","더번영부동산 공인중개사 사무소","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.27404416957901","127.04452655046002","분리형 원룸 300만원/35만원 - 아주대 삼거리 1분컷, 분리형, 가성비, 도배,장판수리","300","35","5","40","SPLIT_ONE_ROOM","","25.00","4.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3582186/01KRYYHJC6E25NYPR261DQM5J6.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3582186/01KRYYHJN9FHYFJ737TZ6G8QT3.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3441687","https://realty.daangn.com/articles/3441687","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.258556619669","127.04192945506","분리형 원룸 500만원/35만원 - 매탄권선역 9분 거리","500","35","5","40","SPLIT_ONE_ROOM","","26.40","2.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3441687/01KQA1F9T8JGEVGTH1YV0ZA9M6.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3441687/01KQA1FA2T4VQZ6JC0P0BEYXV6.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3586361","https://realty.daangn.com/articles/3586361","BROKER","더베스트 공인중개사","경기도","수원시 영통구","원천동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.28586558742199","127.03054292803","오픈형 원룸 1,000만원/40만원 - 경기도 수원시 팔달구","1000","40","0","40","OPEN_ONE_ROOM","","21.42","3.0","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3586361/01KRZFG8M8MTW3RY9M9HAHEZ0F.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3586361/01KRZFG8RJXJK6DSTTFVN2R9GA.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3579596","https://realty.daangn.com/articles/3579596","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.263767660671995","127.06502809138","분리형 원룸 300만원/34만원 - 영통역자차10분","300","34","7","41","SPLIT_ONE_ROOM","","22.00","2.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3579596/01KRX6KH855HZ91Q9YJADJHKNT.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3579596/01KRX6KHH25G0EQ9GM4E1N2RZQ.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3583006","https://realty.daangn.com/articles/3583006","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.27168219186899","127.05289103888","오픈형 원룸 500만원/40만원 - 영통경찰서  맞은편","500","40","1","41","OPEN_ONE_ROOM","","35.00","2.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3583006/01KRZMW081YFSEABTHPQ8S0B66.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3583006/01KRZMW0FPARD9W1HZR21EM3K5.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3503789","https://realty.daangn.com/articles/3503789","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.255750510287","127.06171608105","분리형 원룸 200만원/34만원 - 영통역도보13분,양창밝고환함 갓성비베란다원룸","200","34","8","42","SPLIT_ONE_ROOM","","23.10","3.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3503789/01KR2PKBG9T147SFDRKVTC5C79.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3503789/01KR2PKBWABEMEAYX7VRV2ZMM0.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3254435","https://realty.daangn.com/articles/3254435","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.26016221054399","127.0593061176","오픈형 원룸 300만원/35만원 - 영통역자차10분","300","35","7","42","OPEN_ONE_ROOM","","21.00","5.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3254435/01KNBPS32YDV28MMQQVPX8Z4A2.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3254435/01KNBPS3E8H30H9RNTFENBR2QM.png?q=95&s=1440x1440&t=inside&service=realty",""
