"source","listing_no","url","writer_type","agency","region_depth1","region_depth2","region_depth3","address","latitude","longitude","title","deposit_manwon","rent_manwon","maintenance_manwon","total_monthly_manwon","room_type","room_count","area_m2","floor","approval_date","image_1","image_2","crawl_note"
"daangn","3300910","https://realty.daangn.com/articles/3300910","DIRECT_USER","","경기도","수원시 영통구","광교1동","부산광역시 기장군 정관읍 달산2길 4-3","37.290885511764984","127.04615443254","오피스텔 1억 2,300만원/15만원 - 경기도 수원시 영통구","12300","15","15","30","OFFICETEL","","24.28","9.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3300910/01KNTWMP6QE4QS0F895KGZKVMF.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3300910/01KNTWMPD2YTZZT278N4J16F3X.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3419541","https://realty.daangn.com/articles/3419541","DIRECT_USER","","경기도","수원시 영통구","광교1동","부산광역시 기장군 정관읍 달산2길 4-3","37.296415103596004","127.08000692367001","투룸이상 2억/25만원 - 상현역 15분 거리","20000","25","10","35","TWO_ROOM","","49.60","2.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3419541/01KQ682RA1CJT667EKS08W7WJE.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3419541/01KQ682RF85C3SJ3489SXNRD82.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3308921","https://realty.daangn.com/articles/3308921","DIRECT_USER","","경기도","수원시 영통구","광교1동","부산광역시 기장군 정관읍 달산2길 4-3","37.267049490986","127.0633338108","분리형 원룸 500만원/35만원 - 삼성전기 도보5분 채광좋은 원룸 입니다.","500","35","7","42","SPLIT_ONE_ROOM","","19.83","3.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3308921/01KS0B59S737TY8PS11RFVD2KN.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3308921/01KS0B5A263RJRS65S9WSJVHDZ.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3284320","https://realty.daangn.com/articles/3284320","DIRECT_USER","","경기도","수원시 영통구","광교1동","부산광역시 기장군 정관읍 달산2길 4-3","37.289076196180986","127.04527214951001","오피스텔 3억 8,000만원/20만원 - 경기도 수원시 영통구","38000","20","25","45","OFFICETEL","","62.99","12.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3284320/01KNTRPZ20P03RE7BD48FP7CZC.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3284320/01KNTRPZD29XQCBPMG7S8N3C23.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3559905","https://realty.daangn.com/articles/3559905","DIRECT_USER","","경기도","수원시 영통구","광교1동","부산광역시 기장군 정관읍 달산2길 4-3","37.264845163345996","127.06451049107","분리형 원룸 500만원/40만원 - 영흥공원근처 세스코방역 관리1등♡","500","40","7","47","SPLIT_ONE_ROOM","","23.10","2.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3559905/01KRN5P6T2J91VB2WH89RQH6HC.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3559905/01KRN5P73CN93PT7Y03EMA80Z2.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3559286","https://realty.daangn.com/articles/3559286","DIRECT_USER","","경기도","수원시 영통구","광교1동","부산광역시 기장군 정관읍 달산2길 4-3","37.264845163345996","127.06451049107","분리형 원룸 500만원/40만원 - 영흥숲공원근처,양창풀옵션 아늑하고퀄좋은방♡","500","40","7","47","SPLIT_ONE_ROOM","","23.10","5.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3559286/01KRN3JPTM8NPS5FE0AXMD2352.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3559286/01KRN3JQ5X3S9SNA9JPDA098SZ.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3315429","https://realty.daangn.com/articles/3315429","DIRECT_USER","","경기도","수원시 영통구","광교1동","부산광역시 기장군 정관읍 달산2길 4-3","37.26493788718598","127.06461044439999","분리형 원룸 300만원/42만원 - 영흥숲푸르지오부근","300","42","7","49","SPLIT_ONE_ROOM","","16.52","2.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3315429/01KP29RF42ZXNWQF6XYJ4PRH7R.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3315429/01KP29RFH51PBCZVTT75FG3MGC.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3452063","https://realty.daangn.com/articles/3452063","DIRECT_USER","","경기도","수원시 영통구","광교1동","부산광역시 기장군 정관읍 달산2길 4-3","37.260844333408","127.06106340278","오픈형 원룸 500만원/45만원 - 삼세권 도보 5분","500","45","8","53","OPEN_ONE_ROOM","","19.83","3.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3452063/01KQE41DEEWECWXZ1NK9EK7NWJ.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3452063/01KQE41DP8SMHVHN26F4Y1G1HS.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3452022","https://realty.daangn.com/articles/3452022","DIRECT_USER","","경기도","수원시 영통구","광교1동","부산광역시 기장군 정관읍 달산2길 4-3","37.260844333408","127.06106340278","오픈형 원룸 500만원/45만원 - 삼세권 도보 5분","500","45","8","53","OPEN_ONE_ROOM","","19.83","3.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3452022/01KQE3VJK9HEWD7DWSBRMYJBP2.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3452022/01KQE3VJTRA08MNVTSKV2MA5F8.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3567086","https://realty.daangn.com/articles/3567086","DIRECT_USER","","경기도","수원시 영통구","광교1동","부산광역시 기장군 정관읍 달산2길 4-3","37.278721510823004","127.03861881291","오픈형 원룸 1,000만원/50만원 - 아주대인근, 오피스텔느낌 원룸","1000","50","8","58","OPEN_ONE_ROOM","","17.10","5.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3567086/01KRQTV2TVCXBMA5FJD1VSPEC0.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3567086/01KRQTV32QJXW5BSKK79D4KD0S.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3564346","https://realty.daangn.com/articles/3564346","DIRECT_USER","","경기도","수원시 영통구","광교1동","부산광역시 기장군 정관읍 달산2길 4-3","37.257900574242996","127.06126443504","오픈형 원룸 400만원/60만원 - 영통역 도보 15분","400","60","7","67","OPEN_ONE_ROOM","","22.66","5.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3564346/01KRQ7E6X90CQX3C185224VVGP.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3564346/01KRQ7E756PQ2M61QZEGCDMD8Q.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3564238","https://realty.daangn.com/articles/3564238","DIRECT_USER","안녕하세요 두꺼비부동산 金두꺼비부장 입니다","경기도","수원시 영통구","광교1동","부산광역시 기장군 정관읍 달산2길 4-3","37.289613924521","127.02903412002","투룸이상 2,000만원/70만원 - 우만동 월드컵 경기장 근처","2000","70","5","75","TWO_ROOM","","28.20","5.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3564238/01KRQ6BSFQ7XWJ7240XFHJGFWZ.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3564238/01KRQ6BSQ7M8ZBXW2KQHH8WE64.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3551563","https://realty.daangn.com/articles/3551563","DIRECT_USER","","경기도","수원시 영통구","광교1동","부산광역시 기장군 정관읍 달산2길 4-3","37.267544967337","127.06429012286","투룸이상 3,000만원/70만원 - 경기도 수원시 영통구","3000","70","12","82","TWO_ROOM","","56.20","3.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3551563/01KRJNYG002904HA4AGZ34HWH6.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3551563/01KRJNYG7FWAXS884TKS8VK9W0.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3562238","https://realty.daangn.com/articles/3562238","DIRECT_USER","","경기도","수원시 영통구","광교1동","부산광역시 기장군 정관읍 달산2길 4-3","37.28102638012498","127.03154117175","투룸이상 1,000만원/75만원 - 아주대 도보권가능","1000","75","10","85","TWO_ROOM","","39.66","2.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3562238/01KRNECSPS2J8GEFBPA47PRRWE.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3562238/01KRNECT8AB1DZEV002JHF747R.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3270043","https://realty.daangn.com/articles/3270043","DIRECT_USER","","경기도","수원시 영통구","광교1동","부산광역시 기장군 정관읍 달산2길 4-3","37.297571993409996","127.03089892474001","투룸이상 2,000만원/90만원 - 경기도 수원시 장안구","2000","90","8","98","TWO_ROOM","","48.00","2.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3270043/01KNJY3HHN7SYVK8XX6YEF6A39.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3270043/01KNJY3HS74KVWT8E9ANJGYMJR.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3553742","https://realty.daangn.com/articles/3553742","DIRECT_USER","","경기도","수원시 영통구","광교1동","부산광역시 기장군 정관읍 달산2길 4-3","37.29677089911799","127.02879819735","투룸이상 2,000만원/90만원 - 연무시장 쪽 주택가 위치","2000","90","20","110","TWO_ROOM","","49.84","4.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3553742/01KRJYZBFHH15FV6J0JT3W9MCC.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3553742/01KRJYZBRMNZJY5GNHYSTMBTMX.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3560941","https://realty.daangn.com/articles/3560941","DIRECT_USER","","경기도","수원시 영통구","광교1동","부산광역시 기장군 정관읍 달산2길 4-3","37.29677089911799","127.02879819735","투룸이상 2,000만원/90만원 - 연무동 우체국 인근 풀옵션 투룸","2000","90","20","110","TWO_ROOM","","49.84","4.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3560941/01KRN96J74EBQWY0XWJ5M91D78.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3560941/01KRN96JJSR36ER13KZN2N81P6.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3557844","https://realty.daangn.com/articles/3557844","DIRECT_USER","","경기도","수원시 영통구","광교1동","부산광역시 기장군 정관읍 달산2길 4-3","37.276375839611994","127.04205320045","투룸이상 1,000만원/100만원 - 아주대 초인근","1000","100","10","110","TWO_ROOM","","39.66","2.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3557844/01KRMY5KWAC5K4N1HZPDD5GB1X.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3557844/01KRMY5M46J64D10E57W8VNA02.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3548518","https://realty.daangn.com/articles/3548518","DIRECT_USER","더베스트 공인중개사","경기도","수원시 영통구","광교2동","부산광역시 기장군 정관읍 달산2길 4-3","37.273604154242015","127.05260308763","오픈형 원룸 1억 1,250만원/10만원 - 경기도 수원시 영통구","11250","10","12","22","OPEN_ONE_ROOM","","22.72","13.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3548518/01KRJAWXEDXMJ5RCJTAGSKNXES.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3548518/01KRJAWXMYZECSMV7EW576B30K.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3533587","https://realty.daangn.com/articles/3533587","DIRECT_USER","","경기도","수원시 영통구","광교2동","강원특별자치도 춘천시 남산면 한치로 116 2동","37.290322758319014","127.04545315727","오피스텔 1억 4,800만원/10만원 - 경기도 수원시 영통구","14800","10","15","25","OFFICETEL","","27.56","10.0","1998-02-07","https://img.kr.gcp-karroter.net/realty/article/3533587/01KRDH72D8DSXV7T68AJBZSWVM.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3533587/01KRDH72JG8NDX6FH3F3N0RK42.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3373709","https://realty.daangn.com/articles/3373709","DIRECT_USER","","경기도","수원시 영통구","광교2동","부산광역시 기장군 정관읍 달산2길 4-3","37.266729293011","127.0629663105","분리형 원룸 2,000만원/20만원 - 삼성전기 도보권","2000","20","5","25","SPLIT_ONE_ROOM","","22.47","4.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3373709/01KRG5MHDQM2JKW8XX9NWD85N8.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3373709/01KRG5MHR1CHM69Q5HX6581XTT.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3554700","https://realty.daangn.com/articles/3554700","DIRECT_USER","","경기도","수원시 영통구","광교2동","부산광역시 기장군 정관읍 달산2길 4-3","37.274055240371","127.09156788594998","분리형 원룸 2,000만원/25만원 - 경기도 용인시 기흥구","2000","25","6","31","SPLIT_ONE_ROOM","","29.70","2.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3554700/01KRKESQEH7X1CN2SEBDBPNRQ7.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3554700/01KRKESQQA8MBP4KFD9HR9VVW6.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3441421","https://realty.daangn.com/articles/3441421","DIRECT_USER","","경기도","수원시 영통구","광교2동","강원특별자치도 춘천시 남산면 한치로 116 2동","37.26703581957199","127.06256730725","분리형 원룸 500만원/30만원 - 경기도 수원시 영통구","500","30","4","34","SPLIT_ONE_ROOM","","19.83","4.0","1998-02-07","https://img.kr.gcp-karroter.net/realty/article/3441421/01KQ9WXM00JK5Q74PN9FDA7MNB.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3441421/01KQ9WXM7QF9FBK2Q41FTE4J85.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3373433","https://realty.daangn.com/articles/3373433","DIRECT_USER","","경기도","수원시 영통구","광교2동","부산광역시 기장군 정관읍 달산2길 4-3","37.266829799803986","127.06316520415","분리형 원룸 300만원/30만원 - 삼성전기 도보권","300","30","5","35","SPLIT_ONE_ROOM","","22.47","3.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3373433/01KPMTCMD4BAJ6VM11R3KTK7Z0.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3373433/01KPMTCMNKEVN4W429Z6D4DEYS.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3465372","https://realty.daangn.com/articles/3465372","DIRECT_USER","","경기도","수원시 영통구","광교2동","강원특별자치도 춘천시 남산면 한치로 116 2동","37.26682979980299","127.06316520415","분리형 원룸 300만원/30만원 - 밝고 깨끗하고 넓은집","300","30","5","35","SPLIT_ONE_ROOM","","24.00","2.0","1998-02-07","https://img.kr.gcp-karroter.net/realty/article/3465372/01KQKBMBAE1G8211VQFJ5QDWQY.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3465372/01KQKBMBJ30XFM7B04HQ0C72F8.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3551492","https://realty.daangn.com/articles/3551492","DIRECT_USER","","경기도","수원시 영통구","광교2동","부산광역시 기장군 정관읍 달산2길 4-3","37.29024953167898","127.04659049934","오피스텔 1억 3,100만원/20만원 - 경기도 수원시 영통구","13100","20","18","38","OFFICETEL","","26.71","10.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3551492/01KRJNPATWFEHQJ7P292Y2P72S.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3551492/01KRJNPB07CCRB3RJYJMNFJTP8.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3540329","https://realty.daangn.com/articles/3540329","DIRECT_USER","","경기도","수원시 영통구","광교2동","부산광역시 기장군 정관읍 달산2길 4-3","37.266494104366004","127.0628734261","분리형 원룸 1,000만원/33만원 - 경기도 수원시 영통구","1000","33","7","40","SPLIT_ONE_ROOM","","23.14","1.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3540329/01KRMFP69CSQ1BDZGD6GCM8K3A.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3540329/01KRMFP6V1ZQ6ZNAGXQAV91A6T.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3548687","https://realty.daangn.com/articles/3548687","DIRECT_USER","소속공인중개사 임수진","경기도","수원시 영통구","광교2동","부산광역시 기장군 정관읍 달산2길 4-3","37.266829799803986","127.06316520415","분리형 원룸 300만원/35만원 - 광교신도시 (광교더샵) 맞은편","300","35","5","40","SPLIT_ONE_ROOM","","17.00","2.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3548687/01KRJBQEDVDQ3J7WBJ47NKA74X.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3548687/01KRJBQEPDWRJFHXMC8G4QKSHG.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3538886","https://realty.daangn.com/articles/3538886","DIRECT_USER","","경기도","수원시 영통구","광교2동","부산광역시 기장군 정관읍 달산2길 4-3","37.266788521839004","127.06245676325","분리형 원룸 200만원/35만원 - 경기도 수원시 영통구","200","35","5","40","SPLIT_ONE_ROOM","","19.83","4.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3538886/01KRFM65FA76DMG7K8FD2C8G05.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3538886/01KRFM65PQAK10F2ZYMFB0BTDS.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3465507","https://realty.daangn.com/articles/3465507","DIRECT_USER","","경기도","수원시 영통구","광교2동","부산광역시 기장군 정관읍 달산2길 4-3","37.266829799803986","127.06316520415","분리형 원룸 300만원/35만원 - 경기도 수원시 영통구","300","35","5","40","SPLIT_ONE_ROOM","","24.00","3.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3465507/01KQKBTZ6KQ3WZCHM45NRB825X.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3465507/01KQKBTZDXCM92JWB2YM3FGF14.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3465483","https://realty.daangn.com/articles/3465483","DIRECT_USER","","경기도","수원시 영통구","광교2동","강원특별자치도 춘천시 남산면 한치로 116 2동","37.266829799803986","127.06316520415","분리형 원룸 300만원/35만원 - 경기도 수원시 영통구","300","35","5","40","SPLIT_ONE_ROOM","","24.00","3.0","1998-02-07","https://img.kr.gcp-karroter.net/realty/article/3465483/01KQKBK7NNQKE8NS506XK9FDDC.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3465483/01KQKBK7X4MR82BSB3RAY3JA84.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3532904","https://realty.daangn.com/articles/3532904","DIRECT_USER","","경기도","수원시 영통구","광교2동","강원특별자치도 춘천시 남산면 한치로 116 2동","37.266788521839004","127.06245676325","분리형 원룸 200만원/35만원 - 경기도 수원시 영통구","200","35","5","40","SPLIT_ONE_ROOM","","19.83","3.0","1998-02-07","https://img.kr.gcp-karroter.net/realty/article/3532904/01KRDF2XPD5H1V3JGJ9S0N916B.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3532904/01KRDF2XXE9R0E86QPY6QBBP8Z.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3550769","https://realty.daangn.com/articles/3550769","DIRECT_USER","","경기도","수원시 영통구","광교2동","부산광역시 기장군 정관읍 달산2길 4-3","37.26376766067298","127.06502809138","분리형 원룸 300만원/34만원 - 경기도 수원시 영통구","300","34","7","41","SPLIT_ONE_ROOM","","19.83","2.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3550769/01KRJKD03QFT13TWRGQXZX4VS7.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3550769/01KRJKD0C4HQ4RRA2J83SNZ2G9.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3392984","https://realty.daangn.com/articles/3392984","DIRECT_USER","","경기도","수원시 영통구","광교2동","부산광역시 기장군 정관읍 달산2길 4-3","37.27334953881499","127.10911715982","오픈형 원룸 300만원/34만원 - 기흥역 9분 거리","300","34","8","42","OPEN_ONE_ROOM","","20.00","3.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3392984/01KPSXXZ9CGGSKM58853QZ21GZ.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3392984/01KPSXXZHVFWFYGHNK81W697F9.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3392931","https://realty.daangn.com/articles/3392931","DIRECT_USER","","경기도","수원시 영통구","광교2동","강원특별자치도 춘천시 남산면 한치로 116 2동","37.27334953881499","127.10911715982","오픈형 원룸 300만원/34만원 - 기흥역 9분 거리","300","34","8","42","OPEN_ONE_ROOM","","20.00","3.0","1998-02-07","https://img.kr.gcp-karroter.net/realty/article/3392931/01KQC34NS450GTG5X6YB7FJTB4.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3392931/01KQC34P26JF707H700PVYZMN0.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3540845","https://realty.daangn.com/articles/3540845","DIRECT_USER","","경기도","수원시 영통구","광교2동","부산광역시 기장군 정관읍 달산2길 4-3","37.26403668088098","127.06504447334","분리형 원룸 400만원/40만원 - 경기도 수원시 영통구","400","40","4","44","SPLIT_ONE_ROOM","","19.83","3.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3540845/01KRFX6PQANVRZJ8H4365F4B2E.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3540845/01KRFX6Q01GQ15RC9ZRNV0VRDA.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3465547","https://realty.daangn.com/articles/3465547","DIRECT_USER","","경기도","수원시 영통구","광교2동","부산광역시 기장군 정관읍 달산2길 4-3","37.266829799803986","127.06316520415","분리형 원룸 500만원/40만원 - 경기도 수원시 영통구","500","40","5","45","SPLIT_ONE_ROOM","","26.44","4.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3465547/01KQKC9004ET431BFR5Z0Y6EF5.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3465547/01KQKC908YMGAGQYQH43SQ100H.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3533113","https://realty.daangn.com/articles/3533113","DIRECT_USER","","경기도","수원시 영통구","광교2동","강원특별자치도 춘천시 남산면 한치로 116 2동","37.264637587411","127.06490844192001","분리형 원룸 300만원/38만원 - 경기도 수원시 영통구","300","38","7.5","45.5","SPLIT_ONE_ROOM","","19.83","7.0","1998-02-07","https://img.kr.gcp-karroter.net/realty/article/3533113/01KS74F1Z46CDQ09CCX43R2X4N.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3533113/01KS74F27NNNCEFD2DA9NSAF0X.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3551112","https://realty.daangn.com/articles/3551112","DIRECT_USER","","경기도","수원시 영통구","광교2동","부산광역시 기장군 정관읍 달산2길 4-3","37.264845163345996","127.06451049107","분리형 원룸 500만원/40만원 - 경기도 수원시 영통구","500","40","7","47","SPLIT_ONE_ROOM","","19.83","6.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3551112/01KRJMF39H8ZN2D4VNJ36A4WW4.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3551112/01KRJMF3H81R489C4ERP45GQQ3.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3550928","https://realty.daangn.com/articles/3550928","DIRECT_USER","","경기도","수원시 영통구","광교2동","부산광역시 기장군 정관읍 달산2길 4-3","37.26479169897699","127.06460933924","분리형 원룸 500만원/40만원 - 경기도 수원시 영통구","500","40","7","47","SPLIT_ONE_ROOM","","19.83","6.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3550928/01KRJKWDPYE902CVXHA1P99KTY.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3550928/01KRJKWDYNYB8MPQ0V2DZNNHN9.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3550695","https://realty.daangn.com/articles/3550695","DIRECT_USER","","경기도","수원시 영통구","광교2동","부산광역시 기장군 정관읍 달산2길 4-3","37.26403668088098","127.06504447334","분리형 원룸 400만원/40만원 - 경기도 수원시 영통구","400","40","7","47","SPLIT_ONE_ROOM","","23.14","3.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3550695/01KRJK3P89MBMW4Y9C2QKFJS9M.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3550695/01KRJK3PH54DG5Y0M0F9F5GAZA.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3240290","https://realty.daangn.com/articles/3240290","DIRECT_USER","믿고 맡기는 망포동해피부동산 따끈따끈한 매물 소개합니다","경기도","수원시 영통구","광교2동","부산광역시 기장군 정관읍 달산2길 4-3","37.264791698976","127.06460933924","분리형 원룸 500만원/40만원 - 버스정류장 도보3분거리","500","40","7","47","SPLIT_ONE_ROOM","","20.00","5.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3240290/01KNJRSF1ZZC9C5P1YRYJJMJVV.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3240290/01KNJRSFDQVXKVWVX3DGHZ0JZQ.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3248252","https://realty.daangn.com/articles/3248252","DIRECT_USER","믿고 맡기는 망포동해피부동산 따끈따끈한 매물 소개합니다","경기도","수원시 영통구","광교2동","부산광역시 기장군 정관읍 달산2길 4-3","37.264791698976","127.06460933924","분리형 원룸 500만원/40만원 - 청명역도보 20분컷","500","40","7","47","SPLIT_ONE_ROOM","","20.00","2.0","2015-10-31","https://img.kr.gcp-karroter.net/realty/article/3248252/01KN94CV9KA88DCFMQ88B4GJAZ.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3248252/01KN94CVM4PHAJW6BF26T9HJFH.png?q=95&s=1440x1440&t=inside&service=realty",""
